plot	X	Y	Mitigada2	Mitigada3	Mitigada4	Water2	Water3	Water4
250227	333925	4725822	322.96	186.04	445.62	0.6646	0.6663	0.5891
250228	325934	4724829	325.77	305.06	391.24	0.0455	0.1724	0.036
250231	328901	4724772	548.93	267.18	563.09	0.3755	0.5131	0.4299
250233	332921	4724823	388.23	223.22	420.34	0.5136	0.5712	0.5529
250237	340850	4724815	794.92	318.04	414.72	0.5629	0.527	0.7645
250239	346904	4724781	103.84	48.1	165.82	0.7978	0.8058	0.7429
250243	326926	4723768	352.08	371.43	450.14	0.718	0.5871	0.6909
250249	337888	4723736	460.7	276.43	543.74	0.5619	0.5056	0.5569
250250	339898	4723787	439.27	240.55	418.29	0.4903	0.3771	0.5587
250252	341909	4723783	334.33	196.33	433.33	0.4768	0.191	0.2097
250255	329933	4722787	50.92	29.51	76.36	0.6277	0.6506	0.4759
250257	333899	4722854	646.07	346.41	387.44	0.6988	0.6496	0.7709
250259	336906	4722792	554.09	145.58	139.69	0.7382	0.8077	0.8927
250260	337864	4722768	1232.16	623.29	1116.01	0.5683	0.5079	0.4417
250263	341923	4722822	33.72	88.29	40.56	0.8503	0.3453	0.8146
250266	345859	4722833	203.31	162.59	262.5	0.52	0.3761	0.3934
250268	330916	4721770	546.16	249.76	392.18	0.6517	0.6697	0.7072
250270	338909	4721801	98.79	281.63	456.54	0.8726	0.5979	0.6395
250271	339876	4721821	252.86	144.09	251.65	0.1677	0.2679	0.146
250274	342906	4721796	177.68	117.76	210.28	0.5712	0.5562	0.4245
250275	343904	4721829	255.27	161.71	242.94	0.5449	0.518	0.5326
250280	346942	4720823	266.9	163.77	259.46	0.4972	0.4291	0.5306
250282	340908	4719786	26.78	87.48	207.44	0.8794	0.6848	0.5146
250284	344012	4719816	369.77	91.92	138.96	0.0963	0.3703	0.7287
250285	347855	4719722	83.55	136.55	245.22	0.8163	0.4955	0.5969
250287	342975	4718734	94.5	63.72	101.24	0.5455	0.4816	0.4699
250289	344927	4718770	369.66	260.68	319.96	0.5538	0.4655	0.627
250294	342948	4717758	162.09	117.06	147.13	0.7064	0.6771	0.7416
250295	343905	4717793	226.6	153.98	290.75	0.4495	0.4801	0.3318
250298	337857	4716862	502.87	263.77	428.1	0.5572	0.6102	0.5648
250299	338856	4716828	421.41	276.77	444.29	0.6254	0.5734	0.5202
250303	343940	4716781	216.13	151.6	301.71	0.5608	0.5363	0.3875
250306	322900	4715800	606.22	485	754.88	0.413	0.4527	0.4852
250308	330154	4715657	223.61	155.36	166.53	0.7575	0.6653	0.7693
250309	330840	4715712	386.77	302.17	695.5	0.7903	0.7345	0.6168
250314	338886	4715761	728.51	352.8	509.57	0.5667	0.6102	0.6432
250315	339849	4715864	413.74	305.52	493.52	0.5883	0.5133	0.4535
250316	340926	4715814	553.34	303.95	482.12	0.0377	0.1874	0.0326
250319	344916	4715806	128.51	123.33	182.37	0.7639	0.6347	0.6985
250320	345940	4715776	36.55	72.31	139.44	0.868	0.7397	0.7409
250322	320901	4714779	270.53	148.9	201.84	0.4655	0.5701	0.654
250325	329906	4714796	636.4	527.5	785.97	0.5991	0.327	0.3018
250327	331885	4714809	323.63	193.92	168.22	0.7676	0.7474	0.8315
250331	346944	4714798	238.76	108.84	196.75	0.4535	0.617	0.5711
250332	321909	4713815	259.18	286.26	488.58	0.6512	0.5106	0.4235
250337	327904	4713794	81.73	112.5	210.99	0.8417	0.8017	0.7807
250338	329903	4713820	426.39	303.83	563.51	0.4437	0.4259	0.1079
250340	340895	4713719	361.55	203.03	383.83	0.5041	0.593	0.4634
250343	343916	4713844	222.55	144.08	258.57	0.4717	0.5018	0.3733
250345	345990	4713752	347.49	215.26	408.22	0.353	0.4038	0.2426
250348	323900	4712878	196.69	273.74	344.75	0.5867	0.4414	0.3957
250349	324906	4712796	477.29	459.28	623.47	0.5042	0.2835	0.1103
250353	329917	4712798	545.54	357.5	355.15	0.5694	0.5748	0.6995
250354	339944	4712786	710.25	432.26	697	0.5941	0.6768	0.6283
250356	343921	4712716	199	175.1	328.9	0.7115	0.6026	0.5133
250357	344954	4712738	223.52	133.33	238.49	0.1655	0.1534	0.0562
250358	321934	4711856	382.75	278.72	388.88	0.0318	0.1033	0.0179
250361	343844	4711811	87.42	36.17	75.57	0.6374	0.7504	0.7392
250362	345910	4711770	305.79	186.32	236.66	0.0719	0.0639	0.4654
250364	344874	4710705	321.16	237.13	295.05	0.4796	0.36	0.539
250365	345907	4710702	206.81	183.74	307.51	0.6218	0.4825	0.4122
250366	346905	4710795	62.13	103.53	155.23	0.7802	0.4878	0.5564
250367	344815	4709661	148.96	136.95	232.73	0.6398	0.475	0.4554
250368	345901	4709651	128.77	88.66	153.27	0.3766	0.2977	0.3358
250370	345879	4708813	462.81	254.63	460.68	0.1168	0.2455	0.1406
250371	346904	4708799	146.67	41.69	42.7	0.5092	0.7447	0.8157
250372	325915	4707794	266.44	270.94	317.97	0.6874	0.5865	0.6187
250374	327902	4707792	562.71	739.84	1101.72	0.7402	0.5996	0.5279
250376	346868	4707733	24.1	37.83	90.61	0.8595	0.7963	0.745
250378	359826	4724856	328.54	263.96	440.59	0.4657	0.2594	0.3358
250379	360906	4724797	569.87	380.21	695.29	0.2151	0.2505	0.161
250383	358908	4723745	469.14	278.76	498.05	0.0606	0.1016	0.1323
250386	355906	4722796	364.3	301.93	431.63	0.5885	0.3364	0.5943
250387	357893	4722819	279.25	588.48	401.52	0.8226	0.4262	0.8
250391	348896	4721795	270.81	219.03	343.33	0.5833	0.4523	0.5277
250393	356921	4721816	231.8	242.29	341.47	0.5987	0.5481	0.5024
250394	357878	4721900	250.37	214.84	354.88	0.5905	0.348	0.5233
250398	355863	4720736	61.18	106.66	219.56	0.8108	0.6485	0.6415
250399	356912	4720804	361.89	230.19	346.71	0.0991	0.0517	0.3572
250403	364924	4720836	632.58	352.47	484.48	0.1193	0.1076	0.5047
250404	365886	4720791	135.15	99.68	177.48	0.1449	0.3018	0.0971
250405	366950	4720831	200.55	133.85	250.5	0.3383	0.2071	0.4278
250414	365964	4719732	328.23	268.37	503.07	0.4109	0.5824	0.5555
250416	350020	4718792	238.62	123.28	275.64	0.4893	0.6415	0.5262
250419	356961	4718781	110.39	139.98	161.99	0.7656	0.5481	0.7343
250420	357931	4718756	252.62	163.2	242.63	0.6447	0.6385	0.7307
250421	358906	4718876	193.04	125.94	203.31	0.6169	0.5535	0.6791
250426	349986	4717817	112.31	71.89	196.15	0.7354	0.758	0.6471
250427	354809	4717791	218.98	189.57	292.08	0.5176	0.1781	0.4735
250428	355921	4717780	166.08	152.26	218.98	0.661	0.3434	0.607
250430	353835	4716736	199.17	59.24	143.84	0.6354	0.7666	0.7654
250431	354906	4716796	278.08	196.11	242.6	0.5692	0.395	0.6787
250438	351906	4715796	392.65	204.67	349.88	0.0745	0.0343	0.2414
250439	355865	4715791	208.84	138.02	139.05	0.622	0.5396	0.7336
250440	356906	4715796	128.59	93.49	149.94	0.4797	0.4553	0.4597
250443	361906	4715796	289.98	191.93	312.73	0.5386	0.5174	0.6558
250444	363833	4715716	258.3	177.64	293.07	0.4585	0.4628	0.4828
250449	369868	4715765	270.73	366.38	715.13	0.7507	0.7085	0.661
250453	356904	4714801	293.07	186.95	261.22	0.3552	0.4945	0.5219
250460	368921	4714806	179.45	142.27	203.15	0.4471	0.3482	0.5126
250462	349891	4713851	199.31	138.01	205.32	0.546	0.6105	0.571
250467	359996	4713787	297.28	182.89	298.11	0.3224	0.3991	0.4664
250469	361906	4713795	299.17	214.52	325.47	0.3215	0.4101	0.3563
250470	364961	4713806	157.42	56.91	435.19	0.7636	0.8215	0.5258
250473	367866	4713744	218.95	147.74	246.04	0.2806	0.4182	0.3585
250474	368865	4713808	122.13	78	110.57	0.5555	0.6269	0.6785
250475	349896	4712773	439.24	308.81	470.44	0.1248	0.1006	0.1382
250477	358878	4712781	186.7	190.97	388.58	0.7441	0.5976	0.6564
250482	365916	4712831	313.37	199.81	325.91	0.437	0.5506	0.576
250483	366922	4712788	333.7	214.07	395.3	0.5817	0.6943	0.6583
250484	367866	4712909	220.09	129.79	301.83	0.5756	0.7551	0.61
250485	368916	4712752	806.05	711.13	1144.39	0.5488	0.4786	0.4888
250486	347891	4711809	722.26	480.52	642.66	0.3465	0.3934	0.4141
250488	349918	4711776	179.36	141.45	117.25	0.594	0.4427	0.7203
250490	352892	4711781	262.02	100.64	254.72	0.2922	0.6486	0.478
250491	353907	4711713	219.15	106.7	272.13	0.5647	0.5917	0.5197
250497	363876	4711850	230.5	258.54	407.21	0.7147	0.516	0.6055
250498	364896	4711801	430.85	257.43	534.15	0.4786	0.4768	0.4776
250499	366891	4711771	311.12	263.24	540.29	0.7482	0.7515	0.7162
250501	369906	4711785	94.77	180.25	385.43	0.8452	0.7854	0.7139
250506	352984	4710754	192.64	130.19	213.13	0.3335	0.3645	0.3994
250508	360984	4710751	455.29	164.41	276.62	0.268	0.4351	0.654
250510	363955	4710864	128.03	155.02	234.47	0.7215	0.5962	0.6499
250513	371884	4710868	494.9	344.46	600.87	0.243	0.3998	0.4205
250514	349833	4709776	209.93	441.18	381.4	0.7201	0.4667	0.5619
250520	358923	4709789	64.05	68.35	110.21	0.7282	0.6204	0.6451
250521	359916	4709768	371.92	307.23	449.49	0.2609	0.2022	0.2311
250524	362894	4709768	177.69	130.63	227	0.5376	0.5627	0.5551
250527	366877	4709551	331.6	196.8	339.23	0.4829	0.6674	0.6544
250528	370881	4709773	349.21	291.71	525.73	0.2255	0.4923	0.2455
250530	350866	4708736	201.29	162.03	261.17	0.5441	0.4957	0.4607
250533	357992	4708780	166.92	186.13	311.15	0.5376	0.3403	0.2384
250538	362890	4708799	165.64	138.65	222.65	0.4539	0.4234	0.4378
250546	351850	4707711	179.48	207.86	254.23	0.6734	0.3804	0.5735
250547	352906	4707796	343.41	178.02	296.41	0.385	0.2057	0.4779
250549	354996	4707784	203.27	134.81	184.64	0.4219	0.3599	0.4767
250550	359116	4707765	114.61	50.41	108.54	0.1493	0.3143	0.4182
250555	372906	4707825	321.88	266.53	441.39	0.2987	0.3689	0.4415
250556	358901	4706786	260.59	163.4	271.43	0.4217	0.3335	0.508
250557	360926	4706776	563.68	366.3	673.42	0.4173	0.5274	0.4791
250560	368900	4706789	130.22	167.21	272.35	0.7856	0.7445	0.7497
250561	370892	4706808	258.16	197.84	364.41	0.0696	0.2228	0.0821
250565	316912	4706815	165.36	225.43	349.08	0.7466	0.4634	0.3886
250566	318058	4706816	180.95	330.95	402.01	0.7391	0.1647	0.4026
250567	318941	4706637	242.12	249.64	316.92	0.5905	0.3972	0.4567
250568	310946	4705846	60.33	74.75	107.73	0.6624	0.5456	0.3892
250569	312858	4705790	212.2	268.75	345.92	0.5042	0.4542	0.283
250572	317964	4705769	274.8	228.28	430.75	0.6103	0.6571	0.4285
250573	319783	4705775	345.45	220.56	301.69	0.4884	0.5722	0.5488
250575	312906	4704748	177.87	157.15	266.43	0.5757	0.5559	0.2782
250576	317970	4704821	355.66	341.78	404.17	0.4056	0.3442	0.3944
250578	313977	4703840	131.33	119.03	166.77	0.3956	0.4722	0.2726
250580	314016	4702819	130.65	108.81	158.89	0.2483	0.4241	0.1312
250584	314885	4700782	388.74	403.96	448.84	0.2695	0.3483	0.1976
250585	315904	4700789	351.48	230.25	332.8	0.2425	0.4315	0.3765
250586	316867	4699879	172.35	134.64	186.65	0.4041	0.5592	0.4377
250588	319870	4699707	440.63	320.63	395.5	0.0687	0.2282	0.3339
250591	318898	4698784	27.33	73.94	124.74	0.8116	0.5894	0.4515
250593	313929	4696783	388.3	378.15	408.67	0.414	0.2818	0.2459
250594	315942	4695752	298.56	379.76	495	0.7821	0.3895	0.5387
250596	314892	4694776	185.72	218.52	275.19	0.5829	0.424	0.2338
250605	315950	4692850	258.19	167.89	215.02	0.3925	0.5773	0.4693
250606	316906	4692796	191.81	164.61	143.61	0.4576	0.4804	0.6395
250607	315891	4691776	63.66	111.98	171.25	0.7302	0.4895	0.3596
250609	317902	4691822	43.75	187.45	206.89	0.8147	0.2726	0.4615
250611	317122	4690792	276.83	246.58	301.51	0.2838	0.4209	0.2981
250613	314929	4689767	51.54	110.36	145.41	0.7651	0.6881	0.4652
250617	346883	4706789	251.87	134.59	281.67	0.1888	0.3264	0.125
250619	344908	4705801	207.97	198.45	302.02	0.5238	0.2864	0.4197
250624	345934	4704782	473.35	241.31	396.34	0.29	0.4824	0.4423
250627	345959	4703834	234.64	110.63	221.84	0.5401	0.4664	0.4546
250629	333865	4702753	397.06	221.39	264.46	0.1051	0.13	0.3652
250630	333914	4701807	294.44	158.49	218.27	0.2209	0.3534	0.363
250633	346926	4701791	440.5	218.61	301.37	0.1942	0.0342	0.1558
250634	320912	4700766	219.02	181.35	224.9	0.2086	0.1502	0.2341
250641	334871	4699760	664.74	439.23	582.1	0.0234	0.0749	0.0287
250645	325884	4698778	492.15	335.97	367.63	0.0116	0.142	0.2011
250648	344919	4698808	256.26	121.67	163.26	0.2061	0.1058	0.2306
250649	345900	4698789	291.29	148.61	141.63	0.1998	0.191	0.4745
250651	321877	4697832	112.33	117.81	148.07	0.4425	0.5077	0.3358
250652	326894	4697823	133.84	116.35	142.28	0.3705	0.3048	0.2873
250653	344910	4697743	328.6	162.71	230.67	0.2126	0.1193	0.1483
250655	327917	4696805	313.99	251.12	320.16	0.3241	0.1568	0.2388
250657	325904	4695801	153.97	284.41	325.44	0.7474	0.3486	0.3345
250664	325951	4694862	362.83	301.02	335.53	0.0831	0.1091	0.0972
250665	328860	4694853	10.46	32.91	1.99	0.8826	0.7979	0.9068
250666	331891	4694759	292.23	229.66	321.83	0.2483	0.1908	0.0497
250668	338965	4694841	703.51	438.46	774.14	0.218	0.1223	0.1377
250671	323866	4693816	131.38	149.92	165.17	0.6438	0.6122	0.5804
250672	327877	4693699	112.45	85.38	100.07	0.2011	0.0988	0.3048
250675	333883	4693811	340.54	180.67	294.69	0.2052	0.1468	0.3462
250677	345909	4693764	148.63	137.77	184.13	0.7214	0.3474	0.4167
250678	346967	4693693	114.2	79.21	121.63	0.6069	0.3291	0.3941
250681	331864	4692804	225.02	130.79	224.05	0.3049	0.3545	0.1462
250684	338892	4692767	241.53	185.89	314.15	0.4237	0.3981	0.3107
250685	339851	4692841	153.53	115.62	166.32	0.4026	0.4267	0.3747
250688	343909	4692791	307.19	119.27	162.8	0.1402	0.0427	0.3469
250691	324855	4691811	132.81	171.85	228.77	0.6087	0.3505	0.2079
250694	330931	4691820	67.91	62.41	100.05	0.5694	0.39	0.2963
250696	332895	4691781	233.82	143.38	216.68	0.183	0.1644	0.0852
250701	338912	4691795	160.14	88.73	158.87	0.2256	0.3317	0.3897
250702	339871	4691738	123.44	97.17	157.59	0.185	0.1701	0.0602
250703	341818	4691804	98.32	108.17	131.21	0.5048	0.286	0.2925
250704	342860	4691802	46.74	37.25	54.02	0.4561	0.33	0.3054
250709	327937	4690814	119.76	98.65	139	0.4151	0.4429	0.1691
250711	330952	4690761	65.23	85.67	137.06	0.7457	0.2944	0.3152
250713	332927	4690767	220.74	112.41	208.45	0.3699	0.2534	0.2756
250717	340826	4690785	282.45	221.02	284.54	0.2572	0.3077	0.2665
250718	342941	4690715	254.99	178.29	211.06	0.155	0.0922	0.3636
250720	344901	4690815	264.08	170.82	218.64	0.1359	0.0743	0.332
250721	345988	4690734	414.47	258.1	417.72	0.4057	0.4063	0.514
250723	326937	4689742	86.29	83.43	136.73	0.6173	0.4465	0.3109
250724	329938	4689803	284.01	190.68	255.7	0.1446	0.1839	0.0853
250725	333935	4689818	111	97.4	151.65	0.5668	0.3285	0.2862
250726	336875	4689741	228.98	138.32	236.59	0.3663	0.3872	0.4823
250728	343915	4689763	377.07	234.4	364.91	0.1985	0.2961	0.4406
250729	344976	4689678	340.53	230.86	513.43	0.4327	0.4452	0.3667
250733	338884	4688643	83.07	67.46	96.63	0.5451	0.3959	0.4974
250734	342906	4688796	204.01	111.63	195.82	0.4152	0.5349	0.5416
250736	344878	4688708	267.86	158.29	272.51	0.1261	0.2318	0.2722
250737	347896	4706926	333.8	210.47	367.11	0.4415	0.328	0.4423
250741	353966	4706843	220.75	165.81	212.18	0.4169	0.3413	0.4011
250743	347933	4705895	548.77	398.68	846.48	0.3798	0.2218	0.0846
250745	349958	4705782	107.93	71.27	111.02	0.5155	0.3506	0.583
250748	353946	4705846	281.36	150.66	247.88	0.4471	0.4656	0.5149
250749	354892	4705796	180.06	83.92	118.25	0.5392	0.6153	0.7234
250751	359931	4705806	365.6	184.36	362.39	0.1382	0.3803	0.3687
250757	347977	4704842	156.42	81.44	141.34	0.385	0.3473	0.5366
250759	352906	4704793	239.32	213.53	323.88	0.6465	0.5267	0.5216
250760	353936	4704731	463.94	292.64	416.18	0.4148	0.4152	0.4659
250764	357916	4704792	458.89	256.97	444.67	0.346	0.375	0.4805
250768	364008	4704743	107.76	77.63	145.72	0.509	0.5843	0.5261
250775	350916	4703812	243.93	180.61	270.48	0.4444	0.1408	0.38
250776	351927	4703824	446.1	236.58	399.73	0.3055	0.1889	0.3164
250782	359916	4703795	249.02	127.95	240.09	0.1675	0.2634	0.3997
250784	362953	4703816	135.07	54.13	100.37	0.4042	0.6162	0.6706
250785	363960	4703829	131.79	91.16	142.44	0.3908	0.3352	0.5342
250789	358936	4702866	169.77	76.22	169.11	0.3067	0.4918	0.5373
250790	359903	4702795	203.84	146.26	272.11	0.5973	0.605	0.6107
250795	364874	4702746	167.15	130.99	283.64	0.5366	0.4583	0.3991
250797	366932	4702738	114.3	99.25	169.68	0.3512	0.3792	0.3759
250798	367968	4702778	98.43	131.71	224.68	0.61	0.4812	0.5028
250800	350901	4701805	453.45	279.99	432.97	0.3303	0.2483	0.3238
250803	355976	4701789	294.79	136.32	283.65	0.6521	0.656	0.6876
250807	360936	4701864	198.26	118.79	236.65	0.4649	0.4751	0.4607
250809	362911	4701804	314.94	240.55	395.6	0.3318	0.2468	0.2049
250810	363973	4701827	203.09	223.29	354.02	0.4841	0.4072	0.3224
250813	371907	4701762	42.25	46.25	63.84	0.4112	0.381	0.4837
250814	347850	4700805	1877.27	889.78	1075.45	0.4515	0.4662	0.5501
250817	351864	4700841	287.77	149.18	248.11	0.3594	0.3955	0.3924
250821	355928	4700676	368.84	195.18	367.62	0.4885	0.5098	0.4859
250822	356891	4700802	343.26	182.88	321.7	0.4204	0.4029	0.4711
250824	358863	4700769	69.06	61.32	66.71	0.733	0.5997	0.7341
250829	363916	4700764	155.64	82.41	138.58	0.3588	0.4779	0.5906
250831	366914	4700822	93.9	98.04	184.96	0.5397	0.3975	0.4491
250836	350906	4699796	466.41	147.9	347.16	0.2591	0.4021	0.3171
250838	352881	4699741	1351.74	688.11	1319.32	0.4139	0.3777	0.4598
250842	356976	4699727	302.33	180.79	368.38	0.369	0.3461	0.2798
250843	357906	4699796	125.59	69.19	126.04	0.5215	0.4661	0.555
250845	359971	4699795	84.91	47.82	126.22	0.4698	0.6432	0.3199
250846	360919	4699835	83.34	62.48	120.02	0.4147	0.4077	0.2054
250849	364885	4699876	124.94	103.24	176.1	0.4927	0.5031	0.5335
250851	367908	4699775	330.6	278.41	440.69	0.1903	0.2917	0.2593
250852	370862	4699839	34.79	122.32	214.26	0.826	0.6547	0.4939
250853	347942	4698749	154.88	164.21	287.09	0.7421	0.3015	0.4124
250854	349027	4698688	214.91	102.57	168.27	0.325	0.2647	0.4077
250860	354879	4698746	384.97	175.81	342.33	0.2406	0.4611	0.4523
250861	355901	4698652	860.13	383.04	748.93	0.1546	0.3656	0.367
250862	356946	4698755	269.81	126.48	304.37	0.3805	0.5398	0.3791
250863	357926	4698791	135.05	79.56	158.37	0.4549	0.4198	0.4046
250864	358951	4698798	217.69	107.69	207.44	0.2579	0.3117	0.3706
250868	365922	4698855	135.79	116.99	187.35	0.3964	0.525	0.5326
250869	366915	4698778	81.57	76.61	125.9	0.356	0.5198	0.391
250873	349909	4697757	314.95	114.18	201.06	0.2301	0.2925	0.3859
250875	354864	4697801	163.01	45.64	108.32	0.2983	0.4874	0.5435
250878	361871	4697620	87.94	150.07	208.33	0.7812	0.5319	0.5669
250880	366906	4697758	73.56	83.08	126.21	0.5028	0.4775	0.5146
250883	369947	4697790	129.19	142.86	207.14	0.538	0.4767	0.4509
250886	373906	4697796	228.84	279.94	374.08	0.4809	0.2325	0.1585
250889	355889	4696778	182.03	56.22	118.57	0.3035	0.4624	0.5113
250892	358906	4696796	286.39	306.87	596.71	0.6691	0.4729	0.3841
250893	359907	4696827	58.51	44.1	97.63	0.7576	0.7871	0.6633
250895	362937	4696758	28.6	28.09	39.84	0.2601	0.078	0.0722
250898	369937	4696769	181.46	178.33	216.01	0.2778	0.3868	0.449
250903	349997	4695702	225.8	77.9	153.63	0.2717	0.3925	0.387
250904	351900	4695901	304.62	103.31	219.11	0.2156	0.3402	0.3715
250906	354961	4695790	117.16	127.55	275.71	0.7632	0.5071	0.4631
250908	356896	4695771	11.85	3.48	7.53	0.3679	0.4776	0.5566
250910	358929	4695793	115.29	78.11	131.36	0.5831	0.6372	0.5611
250916	369904	4695791	183.73	149.59	251.17	0.1003	0.2617	0.126
250918	372894	4695805	98.3	78.35	207.52	0.5142	0.6853	0.0888
250920	349951	4694779	203.81	94.41	163.04	0.3375	0.2248	0.4021
250924	355898	4694788	315.47	133.43	308.43	0.2765	0.3016	0.1418
250929	365944	4694781	21.85	58.72	62.82	0.7483	0.3664	0.5186
250930	372892	4694753	224.46	222.08	287.94	0.3876	0.2494	0.297
250933	354898	4693790	110.03	55.62	119.32	0.5613	0.4847	0.4826
250935	356916	4693795	48.21	40.35	141.76	0.8128	0.6252	0.5726
250936	357897	4693723	113.46	119.45	202	0.6265	0.3149	0.4246
250937	358885	4693762	77.11	59.72	110.09	0.5081	0.5347	0.4442
250942	365947	4693744	46.38	40.82	73.68	0.6952	0.722	0.626
250943	367934	4693850	70.72	95.64	114.85	0.5741	0.1646	0.3658
250945	372860	4693874	107.82	140.95	168.91	0.4794	0.2401	0.1668
250950	356873	4692886	183.33	120.69	239.75	0.473	0.2842	0.2571
250951	357906	4692796	129.78	108.09	238.05	0.5615	0.3304	0.2829
250952	358921	4692779	242.55	169.53	249.57	0.1707	0.2615	0.2575
250958	350863	4691776	295.67	112.32	247.42	0.3827	0.3759	0.2793
250960	356858	4691802	158.55	118.23	188.13	0.3479	0.1409	0.313
250964	361933	4691730	11.35	10.3	13.33	0.2238	0.3689	0.3652
250966	367867	4691755	123.64	103.11	128.72	0.4046	0.3511	0.4375
250970	353934	4690772	172.32	67.79	165.7	0.4883	0.4979	0.3847
250972	357929	4690827	115.05	134.54	202.74	0.4457	0.1995	0.1142
250976	363888	4690771	119.25	105.57	142.01	0.233	0.3709	0.3252
250981	360906	4689762	247.28	234.19	302.57	0.4365	0.3475	0.4218
250982	363870	4689757	156.32	116.84	124.01	0.1348	0.43	0.5583
250986	357899	4688765	138.42	113.02	197.81	0.352	0.4412	0.359
250988	361874	4688753	226.68	220.73	314.23	0.3223	0.297	0.0581
250990	365944	4688772	195.58	149.92	184.36	0.0761	0.1658	0.1989
250993	371908	4688790	205.71	216.51	245.63	0.2325	0.212	0.0695
250995	373900	4688771	98.26	104.6	108.44	0.4784	0.3507	0.448
250999	392857	4701746	32.66	34.43	71.53	0.3134	0.333	0.2467
251001	387835	4700799	79.84	58.1	98.4	0.3804	0.5731	0.6832
251002	389958	4700837	35.14	38.88	82.02	0.6778	0.7149	0.6976
251007	386904	4699857	141.17	108.66	238.15	0.3149	0.4303	0.4894
251008	387869	4699825	48.39	39.3	72.77	0.4727	0.5029	0.6479
251011	390914	4699811	31.43	27.08	62.11	0.3381	0.4288	0.3645
251012	391939	4699783	130.76	112.65	245.4	0.3655	0.4464	0.4267
251014	394024	4699846	139.04	164.32	333.19	0.4896	0.3829	0.5095
251019	385935	4698771	94.21	94.2	282.04	0.6687	0.7251	0.5579
251022	388909	4698852	96.51	79.03	160.32	0.2764	0.3803	0.4161
251025	391923	4698822	64.3	54.18	109.47	0.2975	0.389	0.3685
251027	394032	4698854	106.98	170.12	311.19	0.6572	0.5679	0.5693
251028	375934	4697779	101.26	90.21	122.23	0.3413	0.4003	0.4952
