plot	X	Y	ErosIFN2	ErosIFN3	ErosIFN4
251641	386941	4683712	94.32734562	117.3843907	212.0157765
251644	389909	4683787	332.7754854	412.1166436	554.6315255
251649	396875	4683802	164.2073518	159.3876454	276.0606052
251650	397891	4683772	193.1581708	180.3931784	290.166989
251653	400846	4683868	169.8231771	178.8380421	246.2544743
251655	375981	4682829	81.11090849	72.80848529	94.38635863
251658	379855	4682780	68.01776062	64.93130559	88.67745729
251659	389906	4682796	97.76008002	166.6960141	309.7880323
251666	376961	4680857	189.7014769	205.8121187	348.9054789
251670	388870	4680895	167.290858	129.5997659	200.3462256
251671	389909	4680908	192.8178609	180.210337	210.1981143
251674	380964	4679803	54.62935358	79.0322778	239.6593102
251679	381896	4678822	236.8188867	162.11047	238.9608284
251680	382885	4678815	70.04854884	55.96726761	75.00022808
251681	385907	4678800	45.1193897	90.54521199	192.8348204
251684	389902	4678799	112.9259658	126.9067006	197.9150583
251688	381906	4677796	264.7172256	137.6497035	271.2743186
251689	383875	4677786	396.0199353	274.3931531	359.0729696
251691	385934	4677759	304.7850622	154.9106745	300.4621361
251693	387901	4677823	204.3127174	137.3650642	238.5531554
251694	378896	4676799	143.0258874	130.1630761	182.5858522
251697	382906	4676796	280.0160264	154.6273993	245.6797018
251700	390855	4676811	275.2470371	214.6671994	337.5087083
251705	378906	4675796	339.4061804	291.2307806	381.4652649
251707	382942	4675870	223.0086266	152.1243532	243.7543958
251710	386037	4675696	393.1134721	292.6102424	410.6575985
251711	386864	4675777	276.0134582	212.9183468	274.4548426
251712	391908	4675815	255.8543433	245.2599659	284.5795835
251716	378920	4674816	321.089505	262.4131898	381.0888106
251722	384921	4674829	292.3006124	205.4432685	308.1837534
251723	385971	4674741	123.737093	100.5564318	138.868094
251725	387906	4674796	173.8534454	201.3999893	281.3476206
251728	390967	4674810	129.1398931	108.5785226	132.4741811
251734	379952	4673819	218.428554	201.7853822	361.0846771
251740	386837	4673955	162.1388409	157.7257222	215.5175267
251741	388926	4673861	156.9617286	126.9232889	132.3519817
251742	389918	4673778	121.0460924	74.35725516	105.4287931
251746	376909	4672809	824.1164127	613.0103362	946.6581446
251750	382975	4672771	295.6635976	215.0251179	246.841267
251755	374956	4671812	145.2241805	205.6454823	268.6615692
251758	383898	4671768	183.7877882	151.7024173	175.7740333
251760	387914	4671788	180.1974135	109.2066426	102.9781796
251761	388915	4671786	294.5846695	248.4130044	295.2656571
251762	389846	4671740	137.2762303	147.3397899	163.1541131
251763	390937	4671798	337.6152116	240.0144766	365.8353808
251768	379901	4670804	289.5254518	232.4467599	283.0097462
251770	381896	4670838	511.1875021	350.1446156	316.2930087
251776	391859	4670818	120.5163622	149.1132188	176.1699981
251777	392935	4670764	204.6738912	214.0340937	247.4558173
251778	393896	4670851	157.2497307	187.3912144	242.3682316
251782	380842	4669803	84.48942544	94.61726544	152.9683851
251785	386881	4669786	234.8455238	213.6654576	316.6829668
251789	392894	4669791	234.9300254	234.4005684	261.8098171
251791	394905	4669810	91.75799075	82.1717916	111.7108858
251797	313896	4669773	32.13105751	55.91582119	65.79330801
251799	315897	4669785	51.18980682	107.5649879	181.3714841
251802	314869	4668801	59.66907058	71.74142267	90.86038746
251804	313896	4665738	45.45955024	76.01220972	77.07332659
251806	311938	4663767	66.73484319	87.26643516	103.5522974
251807	313880	4663746	82.05951786	86.77931841	83.26012374
251812	309866	4660775	136.5834038	177.4828973	180.9742336
251815	313028	4660797	156.8559793	212.1213123	185.8054245
251817	311863	4659690	165.4771044	233.2710447	189.5811034
251820	314804	4659716	80.01219341	106.4797736	96.58866829
251821	315877	4659705	86.97974719	79.87945948	85.95170558
251822	317876	4659768	229.4526733	226.9707726	214.7001095
251824	309989	4657741	75.68180884	127.7563051	162.10872
251825	311882	4657687	200.0985198	268.7156799	255.7621513
251829	307884	4655800	43.10200716	72.29034383	75.81396628
251833	312884	4655691	52.86263553	74.22695174	128.3666196
251838	317868	4655720	13.07097073	13.99511523	13.71464037
251839	318859	4655743	102.9327593	92.35252722	114.1565505
251848	306894	4653759	92.34670049	197.6051291	219.7340832
251849	310892	4653793	49.42637505	56.70906942	55.55604358
251850	307925	4652652	84.138553	102.5305268	149.0508439
251853	344951	4669827	118.5310121	73.6793976	180.7582774
251855	343896	4668816	133.538175	223.9764807	227.7433739
251856	325925	4667805	12.79890477	31.38428757	55.66529235
251858	343907	4667777	19.79577207	55.36516511	67.33511894
251859	344958	4667790	23.86289678	56.3390582	68.54553419
251862	345827	4666860	56.89499477	56.40369297	77.96464933
251866	342899	4664793	111.7369798	146.8464376	129.4921435
251868	319884	4663825	41.84798781	60.68926353	60.33892413
251872	345924	4663771	102.309785	121.3218708	134.5225155
251877	345925	4662759	214.7490658	242.3239196	294.6685367
251878	327905	4661804	85.11105549	77.06775711	95.24064506
251882	338929	4660761	55.61926267	52.79644065	70.94573527
251883	344938	4660785	62.11097988	60.94256601	84.59260161
251885	320895	4659760	57.68614639	83.5461298	89.16837663
251886	325833	4659853	140.9117356	124.5236018	141.0979929
251890	345909	4659817	83.63384485	92.11961199	116.9506412
251892	321862	4658822	124.2665181	193.541827	194.9672616
251893	322830	4658797	132.7259785	144.1401324	125.1098143
251896	336885	4658777	128.9206862	173.9677051	214.2530529
251897	343920	4658783	63.81123469	53.40212513	96.09768378
251899	345949	4658826	65.62233146	60.2508511	70.88995033
251901	321780	4657806	266.4976618	255.4429267	258.1448829
251903	323962	4657786	56.90861941	66.71290157	68.24318453
251904	325954	4657802	177.7326983	122.3525327	154.4691582
251910	340907	4657780	133.7477051	118.7727575	134.868759
251917	323887	4656715	222.6424941	195.6173377	243.4560176
251918	324842	4656728	365.6608487	279.5866927	333.2549431
251922	328794	4656538	133.7241272	134.7754255	148.214669
251924	334918	4656791	83.65432209	116.3960217	114.3743865
251925	335909	4656771	45.73627264	59.67302904	54.76791345
251929	343917	4656806	12.13339436	10.39653075	13.4057515
251930	344913	4656794	46.05236218	51.82459989	80.35030532
251939	329826	4655878	288.9172088	316.3337471	294.5121746
251940	330856	4655714	149.8157165	215.0735513	174.0652439
251944	336963	4655737	65.80399447	59.48947285	65.63280934
251945	339027	4655699	33.10345175	33.4164471	37.90215631
251947	341958	4655786	57.87283596	29.38257053	37.40385487
251948	342936	4655811	104.0412465	95.30397296	112.1080554
251949	343942	4655727	173.9019757	121.31848	216.131964
251950	344898	4655787	39.17808916	48.89640783	73.68243096
251951	345909	4655775	135.7019418	167.1786036	194.6837167
251958	342888	4654813	152.1599107	137.5080299	163.432925
251964	334945	4653847	234.7021788	245.6841306	268.4815537
251965	335900	4653823	79.42273018	117.6316875	142.0805709
251967	338865	4653824	144.0315649	158.9742837	206.7118679
251968	339893	4653845	70.5377326	85.12451348	119.6037179
251978	334921	4652763	21.08258751	36.1602108	40.09264078
251982	338897	4652777	109.518478	154.5674135	149.2222709
251983	339864	4652801	28.20650879	26.08983179	29.26117729
251986	342957	4652808	57.88796931	48.03773398	55.92292774
251989	345947	4652751	54.32629318	79.678733	86.75705315
251990	331816	4651724	20.51926183	94.50256944	97.67854171
251991	332901	4651667	47.17276452	88.53925852	101.82919
251995	336863	4651726	89.02739187	94.56738568	95.63858937
251999	340952	4651772	14.0428811	24.1957847	24.92035719
252001	342947	4651785	59.40205376	59.28534707	72.40507918
252002	344863	4651748	44.55903309	33.59008565	48.54737747
252005	349922	4669780	79.52288875	82.55635799	96.30208901
252007	351926	4669785	224.2362551	262.4384961	322.8623845
252010	346868	4668806	96.34786059	93.95232769	76.79910285
252013	350917	4668773	121.975369	159.3383091	187.3221206
252017	355931	4668796	85.10381147	99.14792326	137.2015057
252019	357920	4668807	132.2119962	113.1576532	165.0195394
252025	366941	4668795	102.4084818	101.7565277	156.7486507
252030	372884	4668866	17.06513175	92.51940056	136.6640022
252033	349909	4667842	81.46686248	74.94738635	84.44732425
252034	350914	4667815	107.2482611	148.726381	146.5363093
252037	354905	4667814	93.21562484	83.18318041	90.36886164
252039	356914	4667799	147.6074127	128.5319636	162.7667291
252040	357900	4667795	48.1698116	69.28373778	72.22255571
252047	364926	4667833	53.80273701	138.3619138	239.2737937
252052	346882	4666789	235.8773676	244.7804102	305.1960908
252053	347877	4666800	231.4326014	157.0889324	200.0980917
252054	348877	4666835	165.3054846	123.555107	156.4207546
252056	350849	4666762	144.45554	189.5073029	203.4930861
252061	359903	4666775	224.1234292	189.1112385	288.3105214
252067	368906	4666796	170.6427705	271.4965422	495.0066234
252068	369854	4666849	99.44908138	126.1944794	189.1840474
252069	371912	4666832	205.7489605	156.192657	336.848859
252070	372909	4666796	342.943497	277.2784052	413.1619158
252071	347038	4665474	45.25927519	50.9998783	58.67464264
252074	349925	4665772	148.0618068	131.3199089	163.5140736
252077	353697	4665944	4.238026215	9.402263311	11.73474948
252078	354852	4665784	113.8466005	88.59444229	134.1772214
252084	361926	4665738	123.5086704	147.8927877	161.6533342
252085	366915	4665753	183.0334006	218.4769095	287.2772742
252087	368930	4665731	112.5758662	110.8625284	125.9205077
252089	370916	4665805	121.2605854	102.1898295	91.8352161
252090	372841	4665752	168.4689684	127.825927	212.8929737
252092	346901	4664663	69.65566029	57.12874127	71.57989796
252094	348830	4664780	98.10392952	122.7966049	124.6331048
252097	354825	4664761	155.6019161	159.0839676	192.9922024
252102	361880	4664833	148.487228	179.4114138	211.3515341
252103	362831	4664811	22.04281454	23.92683101	26.8910302
252105	364912	4664837	143.7695818	169.6101684	134.5704263
252107	366880	4664819	157.648844	154.1221058	133.9474106
252111	372891	4664837	206.1957617	176.7383001	195.9567543
252115	351866	4663802	120.3996088	131.0023064	151.4529744
252116	352796	4663838	70.5843076	52.01194271	76.78357867
252118	354815	4663724	92.56269503	127.9254161	148.9580807
252124	363866	4663848	78.52258077	80.86136077	83.09679696
252125	365899	4663837	79.59495495	109.982127	172.8443351
252130	372883	4663814	142.5321854	109.9004755	116.5504587
252135	349854	4662791	233.5617997	236.1558509	254.3554884
252138	353769	4662820	112.4040475	146.5010445	205.8903152
252142	361900	4662859	67.2766013	76.86851455	83.27632149
252144	363930	4662833	119.6603907	112.4360799	152.9487926
252149	368956	4662818	105.54496	162.4902315	177.4800799
252152	372913	4662831	213.4102279	202.15655	204.6452296
252155	348851	4661810	227.4146474	244.6738351	246.1910239
252156	349893	4661776	154.6915331	144.0963293	135.0003138
252159	352888	4661754	6.337980242	26.71333176	40.781287
252161	354891	4661770	73.60754376	148.0500859	196.3908159
252162	355859	4661804	157.9751488	156.1524321	179.0581203
252168	361925	4661799	193.8112604	253.1240597	294.6152039
252171	365896	4661845	98.0043945	134.1012373	146.4465356
252174	370920	4661870	151.7904585	146.6873096	166.8719138
252175	371947	4661787	137.7129827	114.916871	135.7123997
252181	351816	4660817	220.6841476	260.499223	275.1215682
252188	359941	4660843	48.10813828	54.44935188	60.35526509
252192	367860	4660775	127.5946518	141.5434287	163.879324
252194	371913	4660806	195.0288209	237.1486885	277.339164
252197	348892	4659792	64.62116705	64.86903461	82.57355842
252198	349878	4659779	81.04515572	87.49394753	77.43691471
252204	362900	4659842	20.6174972	59.59462961	73.06703017
252205	363906	4659796	41.39328596	42.14190111	68.89303424
252206	364934	4659793	125.2902112	126.1580206	128.0229744
252207	365911	4659845	102.8324601	93.34027722	102.8122439
252209	368899	4659786	89.14279575	77.90341973	82.15565195
252212	372874	4659829	136.3516297	113.0646921	139.6187579
252214	348858	4658815	90.77952919	76.22851815	85.0965071
252216	351886	4658828	42.89136829	49.35821401	56.92921611
252217	352912	4658843	34.18253166	32.68840839	34.95500654
252219	354893	4658815	20.10262078	26.17167545	28.95255942
252221	356840	4658817	260.7736907	326.4416962	341.3696125
252223	363905	4658796	118.0155948	89.20402038	104.4311184
252224	364909	4658795	58.22743721	64.80111283	79.40440695
252226	367911	4658770	79.74616754	78.13447651	77.66844063
252227	369866	4658818	30.19893932	33.89473943	37.05867955
252228	370878	4658806	73.51867954	106.0162707	98.18918604
252231	347889	4657803	107.6492845	164.4220923	186.1750883
252234	350923	4657820	33.13729677	36.63590639	37.54367728
252235	351886	4657776	101.2741064	84.35350218	90.78936396
252240	360898	4657776	97.97724319	110.1923572	141.0785042
252241	361881	4657803	42.28026873	59.29183696	54.03366698
252244	365910	4657838	21.20544747	19.77277842	15.96995386
252247	370888	4657834	66.11863946	66.80189691	63.73161046
252250	346863	4656790	43.15350334	55.96281527	71.94836755
252251	348889	4656764	99.08279512	109.675882	125.194054
252254	352906	4656796	154.6224427	96.81570704	189.5001405
252256	359871	4656731	70.91777015	103.0354143	109.7532537
252257	360884	4656794	23.65327399	44.58532994	37.59836024
252260	363878	4656824	50.30841255	64.02776258	67.68448315
252263	368888	4656761	85.49747476	89.11462462	94.82696384
252264	369906	4656796	18.92664178	23.02717384	20.88092779
252268	347908	4655803	22.42381386	33.50794923	43.5316311
252269	350875	4655769	94.20168881	120.6614761	127.8809196
252271	352860	4655743	84.33694622	173.9811039	196.4540404
252273	357942	4655770	12.64083914	46.81824257	69.69189739
252274	360911	4655788	95.87625606	111.0764575	118.2207493
252278	364904	4655778	65.21037815	63.93323431	61.43401039
252282	368932	4655766	52.48890194	52.63101869	51.11848274
252284	371853	4655789	117.5538454	101.3705662	126.396275
252289	348903	4654792	106.0610272	84.19920456	105.37137
252293	352829	4654784	30.65253951	32.1375131	37.01310109
252297	360860	4654737	25.25738208	36.27076633	47.02186942
252298	362863	4654819	30.31604793	37.63731921	40.09571389
252299	363850	4654819	44.81944283	51.92285707	58.56596161
252303	369910	4654840	92.61610482	93.71469667	105.4173794
252304	370893	4654802	25.36706643	28.78180898	23.7567497
252305	373861	4654777	97.13252489	87.20000543	75.29290094
252310	351898	4653815	176.8693342	155.5091534	136.3126764
252311	356920	4653802	25.11722161	28.19084392	55.72608447
252314	364884	4653813	35.1572333	34.7612143	33.79642082
252318	371900	4653767	154.8960676	130.5303712	128.1544681
252319	373910	4653791	104.6841089	105.3361883	97.37299433
252320	350877	4652743	53.02471536	50.53951477	51.76396126
252326	362910	4652792	62.97747039	81.73305736	121.9384448
252327	365861	4652803	50.49909145	49.74852301	46.12895523
252328	366895	4652803	26.7352664	25.33279121	20.78276159
252332	373850	4652794	139.1123481	133.0195163	105.025365
252333	349881	4651815	34.51737593	63.23558647	77.19326851
252334	350855	4651815	31.38931953	29.77017149	32.23919741
252335	351911	4651833	121.7597947	114.1996195	104.0818503
252337	355866	4651819	138.3893184	150.7666534	196.611532
252339	358936	4651811	46.11507758	78.71071585	81.14935743
252343	367845	4651792	15.56199128	15.5587177	16.98690661
252347	373827	4651821	109.1730537	101.7672582	108.1889172
252349	381875	4668775	297.6777592	145.0674592	245.7765098
252354	391947	4668800	400.6696577	329.6770225	477.1791916
252355	393872	4668839	27.71503105	62.91755192	103.0903347
252361	388856	4667804	233.7550348	182.0256019	212.1880928
252366	377937	4666871	81.61773895	106.6726253	122.6196394
252367	379868	4666838	378.4429471	327.3171509	376.1569339
252369	382917	4666782	202.6481577	154.872328	169.5980626
252373	391886	4666810	65.44300982	63.2254804	55.70831559
252378	379914	4665758	79.79846653	85.33429888	92.54957887
252379	380949	4665753	333.887299	250.2710555	442.0364
252383	390906	4665810	66.82207765	87.97387964	108.7874522
252384	391954	4665776	140.8733744	127.9278351	128.3971469
252391	382954	4664781	50.00980361	63.38438652	76.54053651
252398	375905	4663798	111.8203065	45.71663971	58.25932351
252399	377876	4663746	154.9950232	151.3871118	176.3539115
252407	386920	4663728	213.2468778	272.4141853	342.8769253
252413	375857	4662881	325.4670298	141.2365469	121.8848988
252415	377925	4662682	150.2714079	180.3419126	191.9323552
252416	379855	4662784	331.5893855	258.907083	321.7254293
252417	380876	4662742	380.3394751	268.3374618	317.302564
252422	392886	4662821	164.8284217	127.3994192	173.4435763
252424	376902	4661753	76.92456452	57.62957447	65.06206735
252425	377910	4661756	220.8734662	199.5659901	225.1186557
252427	380846	4661784	62.50891215	57.10018514	58.80224509
252430	384930	4661765	442.7182444	500.8397449	634.1925305
252432	389900	4661782	50.71101261	41.68903516	64.70462562
252433	390898	4661792	175.9113053	154.945689	210.6267236
252434	391894	4661801	277.2500599	152.3309627	266.11471
252435	392927	4661819	122.3119554	190.1129365	259.3595378
252440	380886	4660704	210.0556363	175.4291647	184.64917
252442	383008	4660681	290.1387522	256.202372	284.8479815
252445	385826	4660713	56.35250523	32.73628925	35.81085692
252446	387872	4660818	195.3778151	197.9216116	201.1904965
252450	393861	4660782	102.820754	108.5982429	168.6057516
252451	374880	4659748	107.8351778	116.6618175	128.0258402
252454	380830	4659768	56.85629259	77.74893343	114.1858792
252456	382992	4659746	151.5298663	148.6137293	141.3594178
252461	388926	4659736	137.393113	135.8474142	170.6624676
252465	375851	4658766	192.532511	157.4466999	190.4931834
252470	384897	4658826	143.2241757	132.7585255	132.6683617
252471	385894	4658824	188.7780855	158.1375227	185.1496282
252472	386928	4658782	70.11365755	121.9854707	129.0770554
252476	390939	4658772	136.7298153	79.7308299	105.852186
252477	374849	4657714	44.08907366	46.22133079	67.78128197
252482	379886	4657764	75.7956942	120.0256329	127.1459687
252484	381890	4657746	37.60548645	38.79856538	56.33404965
252490	388841	4657805	50.42416752	55.92342809	71.10116051
252492	374864	4656766	65.43476209	61.3136585	68.50549764
252496	381922	4656831	169.8185557	166.7419624	173.8140946
252500	386846	4656830	159.3385259	121.2130032	125.4449788
252501	387889	4656797	221.3555781	265.966094	322.5693051
252502	389865	4656799	154.4270569	126.6850377	166.8962134
252504	375896	4655811	54.05907736	51.99641744	45.39095931
252506	377874	4655779	90.14243897	75.7392104	75.89670757
252508	379889	4655788	57.36795004	52.09969445	52.55913792
252510	383889	4655725	128.6703939	168.4735073	149.8846779
252513	388908	4655698	94.10529192	94.39755345	128.4539043
252514	389914	4655802	123.0453682	104.3389974	126.3957987
252519	379895	4654761	12.07275796	12.201779	10.63356019
252522	382893	4654728	112.5224638	149.0551735	138.4328854
252523	383921	4654794	83.03644273	88.19817484	115.4859323
252526	387903	4654737	161.5145286	168.5577062	192.3786624
252527	388862	4654748	127.2679107	94.73822939	131.8824552
252530	375870	4653741	46.00676539	57.80639273	49.51433877
252534	383868	4653734	136.9249946	133.757606	135.820594
252535	384913	4653806	33.16312307	32.34120875	35.65689109
252540	390900	4653791	207.5192764	182.7874205	203.8578129
252543	383878	4652732	9.061293373	9.321897892	9.13629689
252546	386865	4652755	20.9057158	24.55415961	40.2109791
252549	383890	4651760	98.96934111	76.5260112	104.2593126
252551	386895	4651778	14.98334898	8.054148412	12.38780015
252558	313930	4651767	18.72036603	18.67243583	21.77503227
252564	314895	4649734	49.48574611	88.94952672	74.75249226
252569	317898	4648788	6.237689964	32.08185669	27.5360113
252570	299857	4647846	58.9262882	74.34076545	62.75910891
252571	301929	4647431	119.8951626	163.5248662	118.0237392
252575	313881	4647854	13.15249039	19.87139344	22.47119379
252576	298769	4646766	9.782888814	25.36838587	22.540946
252578	298898	4645902	22.72606261	25.19773628	23.75709825
252584	317920	4645829	11.74876067	15.62880561	13.5978488
252585	299901	4644801	57.00101688	111.777774	91.36404638
252586	304885	4644704	109.1018722	127.5891191	115.049349
252587	305868	4644727	66.29654436	87.52044176	90.81305074
252588	302903	4643804	38.9268234	74.5600549	58.16157669
252589	303947	4643836	82.34534729	183.5513743	128.1781099
252593	307917	4643819	122.7573237	166.6497864	134.3447373
252596	304933	4642827	67.9002321	127.0105011	119.1449372
252599	307845	4642825	78.16609874	134.8743628	153.7054807
252600	308907	4642734	93.49953012	146.0988496	123.2899471
252603	317923	4642874	46.36711787	77.35584208	67.12470819
252604	303958	4641770	51.64749676	137.8846459	123.6143205
252607	307905	4641773	27.64404752	80.34400926	72.82244238
252608	308907	4641786	61.71009395	80.48939949	85.15745741
252609	309866	4641834	112.5925466	179.3919166	155.7741617
252613	313897	4641798	9.173278844	26.22555164	24.01422438
252614	314908	4641803	38.9176368	78.11894979	77.2788997
252619	306908	4640781	11.58033698	36.34130265	28.49125616
252622	316890	4640806	11.86764954	23.26199069	23.62986515
252624	301875	4639836	12.98263402	47.40671797	41.83388189
252626	303878	4639795	23.64875857	56.71124105	51.50488148
252629	307906	4639797	37.81415507	95.33340758	79.11489645
252630	308884	4639816	4.123745425	45.34036451	52.708361
252631	313914	4639793	32.92780562	124.4998841	111.9049775
252634	303907	4638784	88.74337802	170.9606321	160.6546634
252635	305905	4638795	50.61929057	103.8049471	72.92049094
252637	308892	4638788	10.4642487	27.69902697	24.02460251
252638	312864	4638754	34.46197888	84.31442149	95.17410036
252641	306907	4637785	12.62420088	30.80928422	30.23600414
252643	308876	4637811	22.79346865	87.12593303	93.76476552
252645	313902	4637774	20.16703154	36.50535988	46.19150494
252647	317925	4637833	0.53358968	1.301721815	1.381562521
252649	313906	4636796	3.347688565	10.35680442	11.71302336
252650	315888	4636778	5.246416822	6.874831098	11.21964104
252651	316878	4636787	9.424158158	22.11932723	22.83170589
252653	313939	4635762	24.97974304	45.81195037	46.95268013
252654	314881	4635776	34.42184631	68.53598858	71.89967875
252658	308901	4634803	17.96177638	41.22465981	42.92492648
252660	311849	4633814	16.61168292	35.08263885	53.27357943
252661	319906	4651796	39.52080088	21.83120441	39.94573518
252664	321893	4649798	22.97382935	56.33365093	75.58602733
252665	323922	4649790	24.81465133	63.71275241	63.05752795
252667	329731	4649736	42.68951826	107.4754499	116.3133991
252669	341953	4649819	73.90536213	85.0074592	99.64225741
252673	339903	4648831	198.5252258	189.0409522	231.9305473
252674	342949	4648758	57.95491107	67.93864302	73.35582225
252679	325870	4647619	40.07343578	48.48879286	61.88020376
252680	327886	4647811	28.29721455	44.64563816	60.21690459
252682	331770	4647750	21.23658885	46.29665468	98.95494693
252684	340954	4647809	69.23468852	78.56422846	97.79882406
252685	343891	4647792	93.72389686	88.17782572	102.5070861
252689	325909	4645797	32.58902263	60.05780645	67.79394161
252691	335913	4645795	13.22271655	10.6278011	11.2588972
252693	340875	4645790	87.81567864	94.09430933	90.95561428
252695	335927	4644822	93.42408876	72.21201902	80.98100968
252696	336917	4644827	126.9437901	115.2853892	145.7380373
252699	343912	4644836	13.69397835	20.95883905	23.98815204
252706	337925	4643790	25.21878511	34.10846007	40.70717579
252708	341883	4642807	1.431147258	9.049203018	11.84199474
252709	344882	4642774	18.96050882	22.05992674	23.87491486
252711	324954	4641786	80.23803048	92.23239472	129.8896691
252716	319934	4639806	8.304471935	34.76040168	45.13618918
252718	323941	4639758	76.5572435	89.68021434	133.2544811
252720	327921	4639781	86.72431241	122.4869264	122.0316262
252723	321900	4638793	49.45681167	64.52504062	75.45906375
252729	339898	4637819	32.44188178	21.38543281	22.55718457
252730	343916	4637821	18.3261223	15.91217524	15.64648412
252731	322900	4636796	14.18400537	25.71343347	46.11989493
252732	327927	4636813	27.25394559	33.29230338	35.89181696
252740	353925	4650787	39.99178604	66.11312265	81.80049452
252741	355913	4650793	65.17924881	82.32631194	105.3801944
252742	356905	4650791	237.1940413	120.7736924	193.3639572
252744	358904	4650787	34.12692696	34.9828305	43.05092232
252749	368944	4650750	36.18281259	34.15037834	34.744216
252750	370931	4650825	31.16899451	26.5214647	30.11260459
252752	372928	4650778	82.44311494	62.66116793	92.19759565
252756	350894	4649797	66.24007379	37.06936764	44.92694479
252762	358898	4649790	49.76307916	9.175633908	40.00330865
252763	359928	4649766	104.6621568	0	66.94139642
252770	370926	4649797	42.29550423	37.96673125	38.13603102
252772	372890	4649783	4.717883879	10.43195545	12.24375758
252773	373916	4649773	150.8735214	111.4601632	134.434582
252777	355870	4648745	36.75031796	38.74507654	56.77406011
252778	356888	4648765	58.58451443	51.57694208	74.8230844
252782	363883	4648753	42.84248628	51.18153466	54.31892247
252784	368916	4648802	101.2494822	92.86989051	104.0231545
252786	372912	4648730	59.58522622	41.28576196	49.21892692
252790	352892	4647785	69.40140923	36.39624101	69.81281639
252791	354903	4647788	13.88687592	69.2399134	109.5194619
252793	357895	4647797	37.90614656	50.88409366	70.10959904
252795	359878	4647772	9.451485464	7.646974663	9.664283578
252796	365928	4647762	21.51751356	23.1348715	29.47022393
252799	369929	4647768	51.9017594	36.97159925	37.43755976
252803	348888	4646759	27.02544944	15.7655995	24.04083731
252809	359903	4646733	166.2567052	147.4675945	203.4968969
252810	360886	4646721	101.5909197	76.05203901	133.7098825
252813	363879	4646768	9.920753912	8.886933549	14.0725571
252816	367927	4646785	49.16943124	52.04966309	57.10505362
252821	347915	4645766	64.6322608	116.188341	100.2664332
252826	357909	4645798	62.8122393	52.65932331	68.56715206
252828	359931	4645731	52.15442663	54.20165672	53.01033633
252829	361911	4645785	43.70801922	39.79292627	51.39052198
252831	364915	4645743	78.20274326	36.38334741	98.89670318
252834	367932	4645785	18.59213327	3.289425216	8.537177463
252835	371884	4645787	70.29981932	45.04708146	65.15255076
252840	351869	4644752	64.37691132	46.70690501	76.06229314
252849	370911	4644785	140.7365785	113.8587467	170.1025776
252850	371900	4644800	45.39201525	50.84963485	61.91346121
252855	369940	4643789	148.4198413	132.1787334	156.0539987
252859	354912	4642792	78.59246038	92.79167866	82.61651736
252863	368941	4642756	118.6375598	124.3174582	126.9299886
252865	355888	4641735	35.01704101	46.95987136	73.33283871
252866	356876	4641697	17.33879369	14.61104904	25.50068825
252867	359915	4641756	24.30626918	23.36312289	29.24893367
252870	360911	4640786	54.7492683	45.83569492	57.87557934
252873	372924	4640788	28.72431721	28.1468534	32.32110844
252879	365920	4638760	161.2720447	118.4485166	178.2380118
252881	361959	4637738	4.2653125	9.064781741	12.09585599
252882	363905	4637790	11.31353675	32.78940632	51.4948858
252888	368905	4635769	9.745895234	13.76486112	13.14274179
252890	371924	4635778	3.069510329	27.35894467	53.02979053
252898	383912	4648793	83.14666872	61.51970931	66.09645641
252901	392890	4648806	28.34846046	20.31434476	25.99445959
252902	379908	4647794	7.937900186	9.421246284	20.60950649
252905	384941	4647806	61.09027769	50.37235093	67.51868584
252907	374922	4646728	119.1201457	34.78977404	75.09163036
252908	377930	4646874	64.74625289	12.00117177	23.13038007
252911	383946	4646762	147.0814733	135.7487749	144.9921469
252913	385938	4646787	22.07547008	15.92357356	15.7584456
252916	375882	4645755	71.40736783	19.55701394	33.88645263
252919	378918	4645835	5.059449222	0.816192517	3.904574363
252920	379907	4645777	67.27643976	35.48196078	61.10798394
252921	381997	4645766	108.1996081	53.01393581	76.61764784
252927	378883	4644744	68.26389415	38.30962764	45.80180935
252928	379890	4644762	127.3885493	54.42198665	80.47046229
252932	386902	4644771	49.54104643	8.156838523	15.78271171
252934	377907	4643795	97.56750571	41.25870248	81.17823923
252935	378913	4643765	77.31529823	27.58342981	56.16309847
252937	382871	4643812	77.27161436	48.23103021	54.38243982
252939	385889	4643762	24.09752856	26.79081537	19.4917403
252942	376915	4642808	191.8425411	85.7933471	88.81514384
252943	377896	4642795	66.65730888	31.41557333	30.06683405
252947	385925	4642768	55.81415365	19.86244017	53.67887565
252951	376905	4641762	58.33868039	19.05803215	37.65323436
252954	379898	4641771	44.01084278	14.9001578	48.77311873
252958	384880	4641787	108.4398277	61.83867997	106.8549704
252959	385928	4641769	33.60054351	9.201638324	17.7530507
252961	379891	4640809	53.47362286	39.92224928	35.49894175
252965	374953	4639772	66.05306276	67.76276839	81.88078754
252969	382919	4639838	49.9001506	18.48242159	39.1398501
252970	374952	4638777	102.2850427	93.89980215	99.25301951
252972	377904	4638793	26.0754551	3.131925336	12.87807226
252978	378893	4637811	28.90435515	13.69543841	22.25252782
252984	383954	4636815	75.99882369	27.9711765	38.62553249
252985	384883	4636763	37.06207211	10.73540854	25.09219685
252989	381910	4635743	98.45885749	41.8222023	68.66494355
252990	382893	4635752	26.04129501	17.97317519	35.81011747
252991	383978	4635786	31.04316816	18.48330671	35.73233048
252996	380945	4634743	49.57600217	10.05992082	40.98368523
