ID	PLOTS	X	Y	SetasIFN2	SetasIFN3	SetasIFN4	MaderaIFN23	MaderaIFN34	AguaIFN2	AguaIFN4	CarbonoIFN2	CarbonoIFN4
1522	172293	491868	4642758	NA	NA	NA	0.621	1.17	0.338	0.282	0.373	0.937
1536	172301	499925	4642800	NA	NA	NA	1.814	1.896	0.567	0.306	0.641	0.563
1537	172302	503914	4642802	NA	NA	NA	2.08	1.968	0.159	0.12	0.77	0.243
1519	172305	507924	4642754	NA	NA	NA	1.128	1.894	0.183	0.38	0.403	0.875
1534	172307	509917	4642799	NA	NA	NA	1.923	4.068	0.213	0.084	-0.011	3.746
1495	172309	487919	4641781	NA	NA	NA	1.583	2.098	0.204	0.172	0.663	0.43
1488	172310	488860	4641764	NA	NA	NA	3.305	3.08	0.128	0.098	0.765	0.575
1517	172314	494788	4641911	75.512	98.60411571	104.535	7.384	6.323	0.099	0.109	1.779	-0.952
1502	172315	495902	4641796	48.017	78.10505959	108.679	4.67	3.56	0.076	0.188	2.261	0.437
1496	172320	500911	4641783	NA	NA	NA	1.187	1.482	0.229	0.253	0.742	1.081
1499	172321	501899	4641786	NA	NA	NA	2.676	4.679	0.11	0.136	2.299	2.389
1489	172323	503959	4641768	NA	NA	NA	5.396	3.163	0.211	0.071	3.495	0.825
1493	172326	506938	4641778	NA	NA	NA	7.741	1.839	0.163	0.483	3.087	-0.889
1503	172329	509913	4641796	38.087	26.66818407	28.118	4.172	3.514	0.175	0.198	2.139	0.882
1463	172332	491831	4640795	NA	NA	NA	3.887	3.044	0.449	0.241	1.528	0.111
1478	172335	494921	4640821	NA	NA	NA	2.254	1.873	0.11	0.133	1.462	0.778
1464	172337	496921	4640795	NA	NA	NA	2.954	3.907	0.235	0.366	2.523	1.258
1460	172340	499908	4640786	NA	NA	NA	2.722	2.661	0.127	0.378	-0.812	0.912
1457	172341	500893	4640771	24.837	41.00017308	47.203	2.591	2.703	0.243	0.513	0.87	0.124
1480	172343	503961	4640828	NA	NA	NA	0.517	0.675	0.537	0.573	0.217	0.266
1477	172347	507874	4640818	NA	NA	NA	1.119	2.127	0.202	0.326	-0.143	1.142
1462	172350	510889	4640794	NA	NA	NA	1.885	1.914	0.123	0.342	1.255	1.348
1434	172353	489933	4639782	NA	NA	NA	2.458	2.715	0.101	0.157	-1.536	0.967
1427	172355	491884	4639760	NA	NA	NA	0.866	2.153	0.071	0.169	-0.234	1.569
1431	172356	492906	4639778	NA	NA	NA	1.094	1.801	0.238	0.239	0.429	0.45
1441	172360	496887	4639794	NA	NA	NA	6.473	4.703	0.154	0.191	2.393	0.832
1433	172361	497885	4639781	NA	NA	NA	1.795	1.695	0.076	0.173	0.786	0.396
1430	172364	500895	4639774	NA	NA	NA	2.049	1.445	0.197	0.476	1.228	-0.398
1445	172367	503937	4639801	38.533	57.347783	82.311	3.11	2.984	0.188	0.256	1.419	0.806
1435	172368	504945	4639788	NA	NA	NA	3.123	2.669	0.136	0.236	2.153	1.527
1424	172370	510924	4639739	22.546	39.73900379	47.734	3.03	2.976	0.196	0.172	1.115	0.69
1390	172371	489924	4638688	NA	NA	NA	1.678	2.684	0.364	0.09	-0.237	0.87
1406	172373	491883	4638782	NA	NA	NA	8.997	7.732	0.513	0.17	2.32	0.922
1393	172379	498886	4638740	NA	NA	NA	2.591	1.263	0.167	0.413	0.771	-0.485
1418	172380	499887	4638808	NA	NA	NA	2.104	2.108	0.2	0.265	1.825	1.548
1403	172384	503925	4638779	NA	NA	NA	2.611	0.989	0.137	0.267	1.112	-0.183
1404	172386	505925	4638779	NA	NA	NA	1.212	2.696	0.596	0.437	0.915	0.563
1395	172390	510870	4638755	NA	NA	NA	2.444	1.123	0.09	0.172	2.191	1.245
1358	172393	493905	4637736	NA	NA	NA	1.401	4.386	0.242	0.255	0.584	1.489
1365	172395	495971	4637758	NA	NA	NA	7.217	10.25	0.223	0.121	2.696	2.855
1369	172396	496926	4637772	NA	NA	NA	4.877	3.567	0.334	0.345	1.526	1.271
1372	172398	498946	4637776	NA	NA	NA	1.202	1.523	0.434	0.434	0.861	0.218
1368	172399	500869	4637771	67.607	106.6703533	140.356	9.397	9.247	0.238	0.25	3.7	2.596
1379	172403	504915	4637799	NA	NA	NA	1.817	1.377	0.22	0.203	1.146	0.906
1376	172407	508897	4637784	NA	NA	NA	1.056	0.073	0.13	0.631	0.579	-0.681
1389	172408	509935	4637833	NA	NA	NA	3.411	2.914	0.199	0.315	1.403	0.052
1380	172409	510909	4637803	35.352	23.23834383	47.463	8.232	2.55	0.557	0.41	2.628	-1.697
1348	172410	490903	4636798	NA	NA	NA	4.84	6.106	0.244	0.159	3.022	3.642
1341	172413	493918	4636777	NA	NA	NA	1.373	2.275	0.163	0.198	0.639	0.928
1337	172417	497877	4636773	NA	NA	NA	2.825	2.319	0.218	0.282	2.14	0.827
1334	172418	498909	4636769	NA	NA	NA	1.03	1.39	0.226	0.612	0.228	-0.096
1350	172419	500948	4636805	NA	NA	NA	1.725	1.421	0.193	0.289	1.128	0.809
1331	172424	505906	4636760	NA	NA	NA	0.984	1.731	0.313	0.278	0.32	0.566
1342	172425	506907	4636780	NA	NA	NA	2.887	2.431	0.184	0.254	0.829	0.881
1310	172431	495906	4635769	NA	NA	NA	0.994	1.836	0.13	0.13	0.271	0.889
1311	172432	496852	4635769	NA	NA	NA	2.391	2.464	0.204	0.386	1.801	-0.673
1313	172434	498895	4635776	NA	NA	NA	2.365	1.267	0.42	0.504	1.512	0.002
1325	172437	501909	4635816	NA	NA	NA	4.486	2.601	0.154	0.227	3.059	-0.916
1289	172445	490889	4634790	NA	NA	NA	1.615	1.273	0.203	0.184	0.598	0.422
1292	172447	493951	4634802	NA	NA	NA	1.084	2.839	0.127	0.173	-0.4	1.348
1294	172450	500885	4634809	NA	NA	NA	1.955	1.542	0.153	0.278	1.309	0.961
1298	172452	503946	4634816	NA	NA	NA	0.536	0.532	0.288	0.474	0.159	0.139
1281	172453	504920	4634740	NA	NA	NA	1.1	2.189	0.292	0.244	0.54	1.032
1259	172459	493891	4633766	NA	NA	NA	8.085	1.65	0.24	0.394	2.954	-1.918
1263	172460	494878	4633784	NA	NA	NA	2.762	2.657	0.214	0.336	1.186	0.684
1261	172464	499911	4633773	NA	NA	NA	1.092	1.176	0.532	0.582	0.279	0.395
1258	172465	500878	4633757	NA	NA	NA	1.172	1.937	0.139	0.193	0.708	1.593
1230	172470	486908	4632721	NA	NA	NA	3.44	3.207	0.373	0.087	0.979	0.945
1249	172471	492869	4632818	NA	NA	NA	2.474	3.934	0.505	0.151	0.998	0.641
1241	172476	501944	4632785	NA	NA	NA	1.242	0.995	0.213	0.256	0.848	0.828
1213	172481	496874	4631776	NA	NA	NA	0.353	1.397	0.152	0.189	0.113	0.712
1214	172487	504949	4631779	NA	NA	NA	1.001	0.032	0.38	0.136	0.316	-0.865
1576	172502	512929	4643813	13.506	33.72451712	72.696	4.911	6.386	0.606	0.263	1.804	1.882
3407	172507	516905	4641815	NA	NA	NA	3.772	3.697	0.594	0.238	1.479	1.091
1405	172511	512874	4638780	NA	NA	NA	2.466	1.167	0.331	0.222	0.834	-2.193
1308	172515	512894	4635757	19.202	19.76858454	32.574	4.187	2.542	0.103	0.151	0.515	-0.521
1188	172520	446979	4630769	NA	NA	NA	4.159	3.293	0.405	0.338	3.004	1.434
1201	172527	453957	4630849	NA	NA	NA	3.06	3.858	0.187	0.365	2.885	-2.996
1173	172534	452931	4629802	NA	NA	NA	2.486	2.126	0.527	0.161	2.283	2.257
1158	172536	454937	4629727	NA	NA	NA	2.738	2.954	0.52	0.249	1.158	0.442
1172	172537	455911	4629797	NA	NA	NA	2.201	2.566	0.465	0.235	0.116	1.444
1146	172541	453926	4628792	NA	NA	NA	10.33	8.639	0.634	0.309	6.241	4.856
1145	172542	454886	4628787	NA	NA	NA	1.874	2.699	0.681	0.594	-3.542	0.102
1144	172543	455933	4628786	NA	NA	NA	3.574	2.944	0.504	0.267	3.326	2.743
3400	172547	453888	4626858	NA	NA	NA	1.067	1.767	0.558	0.371	0.139	-0.267
1107	172549	455924	4626817	NA	NA	NA	2.505	2.472	0.725	0.584	-1.583	1.278
1202	172555	462956	4630850	NA	NA	NA	4.548	3.649	0.667	0.129	1.459	1.286
1200	172560	467912	4630844	NA	NA	NA	0.85	0.717	0.461	0.498	-0.364	0.277
1203	172561	468920	4630856	NA	NA	NA	0.29	1.715	0.277	0.186	-1.677	0.681
1179	172567	456876	4629841	NA	NA	NA	2.561	4.683	0.628	0.373	0.646	1.985
1164	172572	463912	4629766	NA	NA	NA	3.909	4.601	0.162	0.075	1.574	2.887
1163	172573	464862	4629765	NA	NA	NA	3.255	3.655	0.288	0.164	0.439	1.686
1178	172576	467954	4629837	NA	NA	NA	4.128	4.169	0.73	0.248	2.192	2.165
1169	172580	473967	4629790	NA	NA	NA	3.865	2.518	0.753	0.467	2.778	0.07
1167	172582	482000	4629786	NA	NA	NA	2.56	2.689	0.399	0.145	0.829	0.298
3403	172584	456905	4628791	NA	NA	NA	1.53	1.093	0.91	0.425	-4.024	-0.351
1152	172587	459904	4628830	NA	NA	NA	4.6	3.326	0.531	0.294	2.473	1.272
1149	172589	463924	4628799	NA	NA	NA	4.835	5.257	0.234	0.196	2.83	2.602
1154	172592	466930	4628836	NA	NA	NA	1.67	1.826	0.497	0.453	-0.614	0.647
1151	172596	480980	4628816	NA	NA	NA	5.503	0.987	0.331	0.472	2.111	-2.386
1140	172598	482960	4628752	40.064	35.87628391	64.777	5.291	4.336	0.3	0.1	0.026	1.089
1135	172599	483969	4628713	NA	NA	NA	3.312	4.637	0.229	0.086	1.328	1.236
1133	172602	458916	4627842	NA	NA	NA	1.262	2.479	0.246	0.468	-4.256	-1.445
1130	172606	464956	4627825	NA	NA	NA	2.071	3.901	0.365	0.115	1.098	1.138
1126	172611	470952	4627806	NA	NA	NA	2.831	1.213	0.842	0.51	0.778	0.311
1086	172618	458000	4626706	NA	NA	NA	2.782	5.149	0.232	0.101	-4.304	2.911
1104	172624	465872	4626810	NA	NA	NA	3.703	3.5	0.458	0.319	-0.868	1.5
1109	172625	466904	4626830	NA	NA	NA	0.848	2.099	0.282	0.535	-5.022	0.689
1094	172627	470885	4626774	NA	NA	NA	2.607	2.111	0.805	0.369	0.077	0.162
1074	172633	456955	4625794	NA	NA	NA	6.687	5.779	0.658	0.448	3.526	2.804
1075	172634	458952	4625796	NA	NA	NA	3.881	2.955	0.2	0.128	3.639	-2.411
1066	172635	459975	4625776	NA	NA	NA	8.018	4.53	0.663	0.386	0.5	0.791
1083	172637	461946	4625846	NA	NA	NA	2.72	1.714	0.213	0.099	3.188	2.077
1077	172638	462879	4625808	NA	NA	NA	3.437	3.777	0.412	0.461	2.273	0.835
1081	172639	463906	4625841	NA	NA	NA	1.856	3.442	0.422	0.369	-2.481	2.322
1078	172643	467922	4625830	NA	NA	NA	0.526	4.199	0.206	0.17	-6.485	2.054
1084	172646	471894	4625872	NA	NA	NA	2.898	4.925	0.597	0.321	-2.921	1.232
1059	172651	459877	4624848	NA	NA	NA	7.514	4.841	0.345	0.129	2.859	-0.342
1058	172662	471908	4624821	25.899	16.82107429	33.212	3.585	2.726	0.287	0.06	-0.175	1.03
1021	172668	462881	4623764	NA	NA	NA	2.858	3.722	0.434	0.099	0.583	0.908
1029	172673	467946	4623782	NA	NA	NA	0.246	2.141	0.144	0.317	-1.496	1.626
1028	172678	481943	4623779	NA	NA	NA	2.94	3.59	0.372	0.265	0.449	0.508
1030	172679	482927	4623792	NA	NA	NA	2.104	4.229	0.635	0.328	0.98	0.773
1010	172682	463955	4622820	NA	NA	NA	3.421	3.962	0.366	0.432	0.222	0.24
3393	172685	466919	4622797	NA	NA	NA	1.072	1.254	0.286	0.351	-2.81	0.745
1012	172691	473927	4622832	NA	NA	NA	1	0.226	0.549	0.584	-0.954	-0.067
1005	172693	476935	4622794	NA	NA	NA	3.142	0.848	0.158	0.275	1.732	-2.759
984	172696	460907	4621780	NA	NA	NA	-0.05	0.523	0.16	0.147	-5.57	0.439
986	172698	464913	4621783	NA	NA	NA	0.732	1.393	0.361	0.436	-2.42	0.406
989	172701	473895	4621802	NA	NA	NA	0.826	1.18	0.36	0.484	-2.22	0.582
985	172704	479959	4621780	NA	NA	NA	1.465	2.139	0.449	0.223	-0.4	0.957
978	172705	480967	4621724	35.567	51.81042874	30.857	13.066	3.237	0.107	0.493	5.191	-1.569
951	172713	478898	4620741	NA	NA	NA	2.371	5.064	0.474	0.283	1.023	1.713
952	172715	480885	4620743	NA	NA	NA	1.559	1.035	0.145	0.388	0.877	0.223
915	172720	480947	4618803	NA	NA	NA	3.438	1.561	0.14	0.169	1.278	0.388
913	172721	481994	4618797	NA	NA	NA	1.828	1.226	0.237	0.374	0.782	0.368
882	172723	480922	4617726	NA	NA	NA	3.224	3.737	0.219	0.072	1.511	1.54
879	172725	482955	4617699	11.006	33.45285696	4.996	6.592	0.053	0.288	0.793	2.171	-2.511
880	172726	483979	4617702	NA	NA	NA	6.316	3.679	0.251	0.125	1.03	0.179
869	172728	482992	4616768	NA	NA	NA	2.556	2.443	0.26	0.118	0.966	0.685
867	172729	483977	4616760	NA	NA	NA	3.402	3.523	0.171	0.26	1.15	-0.935
1193	172733	493924	4630791	NA	NA	NA	4.721	4.615	0.59	0.268	2.765	3.328
1191	172735	495931	4630775	NA	NA	NA	1.723	1.097	0.191	0.688	0.768	-0.086
1192	172737	497907	4630786	NA	NA	NA	3.967	3.666	0.25	0.195	1.754	0.597
3404	172741	505965	4630834	NA	NA	NA	4.703	4.727	0.134	0.133	1.309	0.44
1159	172743	485920	4629741	NA	NA	NA	0.677	1.847	0.432	0.314	0.314	0.737
1177	172747	492945	4629818	NA	NA	NA	1.02	0.93	0.763	0.288	0.284	0.912
1166	172749	494920	4629783	NA	NA	NA	3.173	6.475	0.442	0.41	1.509	2.527
1160	172750	495943	4629747	NA	NA	NA	1.014	2.808	0.248	0.633	0.291	1.22
1138	172762	496126	4628733	NA	NA	NA	1.594	0.638	0.244	0.567	0.909	-0.699
1148	172763	496943	4628793	NA	NA	NA	2.174	2.328	0.2	0.613	0.762	0.781
1117	172768	489904	4627756	NA	NA	NA	0.559	2.074	0.573	0.231	0.283	1.112
1118	172769	490879	4627756	NA	NA	NA	1.871	1.189	0.287	0.451	0.833	-0.125
1128	172773	495900	4627818	NA	NA	NA	0.944	-0.126	0.176	0.669	0.362	-0.572
1116	172777	500907	4627719	NA	NA	NA	4.469	7.575	0.263	0.211	1.622	1.243
3401	172779	502913	4627728	NA	NA	NA	2.028	1.674	0.319	0.22	1.493	-0.195
1114	172782	485950	4626853	NA	NA	NA	2.514	0.395	0.2	0.264	1.4	-0.077
1115	172783	486936	4626867	NA	NA	NA	2.09	1.159	0.191	0.329	0.925	0.564
1096	172784	487938	4626789	NA	NA	NA	2.199	1.63	0.13	0.144	1.72	0.819
1105	172785	488908	4626814	NA	NA	NA	1.846	0.256	0.382	0.311	0.906	-0.26
1097	172786	489915	4626790	NA	NA	NA	1.381	2.115	0.137	0.168	-0.569	0.959
1087	172788	491915	4626737	NA	NA	NA	3.43	4.743	0.466	0.312	1.61	1.973
1091	172791	495869	4626769	NA	NA	NA	0.323	0.658	0.458	0.589	0.24	0.206
1088	172792	496857	4626738	NA	NA	NA	2.31	1.424	0.228	0.398	1.039	0.772
1089	172794	498893	4626757	NA	NA	NA	2.531	3.964	0.181	0.245	1.164	1.478
3399	172795	500885	4626764	NA	NA	NA	1.079	3.044	0.428	0.418	-0.165	1.52
1068	172799	486898	4625778	NA	NA	NA	1.266	1.378	0.181	0.376	1.056	0.753
1070	172800	487876	4625783	NA	NA	NA	3.894	3.385	0.174	0.428	3.304	0.996
1069	172805	492918	4625782	NA	NA	NA	1.981	1.945	0.463	0.38	0.758	0.633
1071	172808	495906	4625785	NA	NA	NA	1.503	0.811	0.241	0.37	0.662	0.151
1072	172811	498872	4625788	NA	NA	NA	2.671	2.383	0.191	0.259	1.116	0.036
1052	172814	484911	4624799	NA	NA	NA	1.968	1.322	0.193	0.356	0.901	0.378
1045	172816	486936	4624756	24.896	70.34770148	56.8	10.209	2.521	0.23	0.35	4.51	-1.578
1046	172817	487923	4624763	NA	NA	NA	1.799	0.829	0.159	0.171	1.296	-0.027
1054	172818	488938	4624802	NA	NA	NA	0.627	1.026	0.123	0.313	0.259	0.452
1048	172824	495952	4624778	NA	NA	NA	0.768	1.487	0.239	0.368	0.312	0.762
3397	172827	498899	4624821	NA	NA	NA	1.893	1.099	0.223	0.427	0.866	0.245
3396	172828	499938	4624778	NA	NA	NA	1.055	1.685	0.297	0.383	0.524	0.848
1032	172831	484925	4623800	NA	NA	NA	3.843	2.819	0.157	0.175	1.147	0.969
1041	172832	485929	4623828	NA	NA	NA	3.297	0.976	0.207	0.424	1.381	-0.105
1024	172833	486898	4623768	NA	NA	NA	1.473	1.952	0.244	0.287	-0.11	1.061
1022	172835	488931	4623766	NA	NA	NA	1.208	0.849	0.186	0.132	0.983	0.548
1020	172839	492906	4623763	NA	NA	NA	3.445	1.328	0.093	0.166	1.981	-1.042
1018	172840	493905	4623748	NA	NA	NA	1.394	2.203	0.255	0.365	0.647	1.282
3394	172844	498925	4623813	NA	NA	NA	1.206	1.119	0.391	0.675	0.679	0.407
3395	172845	499902	4623832	NA	NA	NA	0.391	0.148	0.507	0.605	0	0.05
1007	172846	486929	4622803	NA	NA	NA	1.158	1.084	0.268	0.375	0.475	0.446
1003	172851	492944	4622775	NA	NA	NA	0.708	1.046	0.3	0.349	0.443	0.645
1006	172853	495921	4622796	NA	NA	NA	0.38	1.101	0.285	0.241	0.06	0.369
979	172856	486842	4621731	NA	NA	NA	1.68	2.164	0.535	0.5	0.715	0.918
992	172857	487973	4621821	NA	NA	NA	1.981	0.78	0.142	0.24	0.863	0.338
987	172860	490880	4621797	NA	NA	NA	0.69	0.909	0.148	0.276	0.315	0.345
980	172864	494887	4621746	NA	NA	NA	0.74	0.497	0.22	0.244	-0.013	-0.809
970	172865	485925	4620807	NA	NA	NA	1.157	1.225	0.367	0.276	0.456	0.145
956	172870	490904	4620764	NA	NA	NA	0	0	0.313	0.199	0.054	-0.341
950	172872	492943	4620736	NA	NA	NA	0.488	1.984	0.24	0.142	0.173	0.879
954	172873	493941	4620753	NA	NA	NA	0.803	1.15	0.402	0.643	-0.016	-0.069
957	172874	494952	4620768	NA	NA	NA	1.55	1.575	0.153	0.304	0.562	0.541
939	172876	486885	4619791	NA	NA	NA	1.972	0.841	0.287	0.452	0.827	-0.12
3391	172881	494955	4619763	NA	NA	NA	0.245	0.18	0.345	0.35	-0.114	-0.278
904	172885	490938	4618736	NA	NA	NA	1.388	1.672	0.188	0.311	-0.215	0.88
907	172886	491912	4618760	NA	NA	NA	2.246	3.058	0.222	0.25	1.333	0.923
3390	172887	492947	4618740	NA	NA	NA	1.935	1.629	0.278	0.345	0.527	-0.304
3389	172888	484972	4617784	NA	NA	NA	2.614	3.703	0.386	0.199	0.424	1.452
3388	172890	490946	4617751	33.81	44.51361022	46.968	4.773	0.851	0.316	0.594	1.632	-1.643
872	172892	484910	4616780	NA	NA	NA	1.874	1.828	0.766	0.426	0.686	0.276
3386	172894	488950	4616802	46.101	83.29781811	96.53	7.553	7.936	0.503	0.234	2.691	1.94
2286	172895	473942	4665807	NA	NA	NA	3.472	2.197	0.537	0.044	1.739	0.829
3366	250001	310872	4744802	NA	NA	NA	3.679	4.639	0.527	0.571	1.35	1.803
3367	250002	311896	4744883	NA	NA	NA	6.313	9.287	0.144	0.513	2.464	4.151
3365	250005	312883	4743851	NA	NA	NA	9.169	8.628	0.095	0.323	3.498	-0.029
3363	250007	315923	4743761	NA	NA	NA	6.107	6.061	0.541	0.592	3.38	2.949
3364	250008	317855	4743804	NA	NA	NA	0.661	0.747	0.511	0.734	0.722	-0.661
3362	250010	320792	4743638	NA	NA	NA	1.975	2.638	0.365	0.615	-2.076	0.042
3360	250011	309756	4742833	NA	NA	NA	4.881	10.321	0.621	0.586	2.033	3.548
3357	250013	314036	4742743	NA	NA	NA	5.259	8.026	0.671	0.651	2.423	4.067
3359	250016	316881	4742781	NA	NA	NA	12.051	15.671	0.515	0.239	4.649	5.104
3358	250017	317784	4742755	NA	NA	NA	9.94	16.191	0.106	0.1	2.517	4.978
3354	250021	311746	4741618	NA	NA	NA	5.381	10.219	0.711	0.463	3.261	4.839
3355	250022	312956	4741671	NA	NA	NA	3.584	6.372	0.06	0.652	1.398	2.701
3356	250025	317849	4741854	NA	NA	NA	6.144	6.913	0.163	0.282	1.605	2.455
3352	250028	312979	4740794	NA	NA	NA	7.59	3.21	0.207	0.707	1.957	-3.24
3351	250029	314016	4740721	NA	NA	NA	5.47	6.892	0.518	0.31	2	2.325
3353	250030	315911	4740851	NA	NA	NA	5.518	10.5	0.26	0.343	1.693	0.372
3350	250034	313986	4739790	NA	NA	NA	1.497	1.459	0.249	0.432	0.155	-0.478
3348	250037	312901	4738754	NA	NA	NA	6.821	7.583	0.388	0.24	1.659	2.175
3349	250039	315011	4738762	NA	NA	NA	9.127	8.92	0.061	0.125	0.578	2.465
3344	250042	309880	4737715	NA	NA	NA	2.69	6.637	0.285	0.414	1.231	3.201
3345	250043	311984	4737873	NA	NA	NA	3.435	5.094	0.782	0.399	0.743	1.903
3346	250044	312946	4737878	NA	NA	NA	7.681	12.52	0.095	0.223	0.904	2.447
3347	250046	317935	4737884	NA	NA	NA	1.064	3.035	0.064	0.51	0.48	1.38
3340	250048	307818	4736756	NA	NA	NA	6.495	4.945	0.118	0.345	-0.476	-1.909
3338	250049	308892	4736689	NA	NA	NA	12.215	17.725	0.401	0.225	5.035	6.055
3341	250050	309886	4736759	NA	NA	NA	11.704	10.146	0.029	0.162	3.329	-5.721
3339	250051	313901	4736753	117.029	153.5329592	106.886	3.319	6.332	0.315	0.462	1.355	1.557
3342	250052	315915	4736803	77.454	122.7550329	89.204	0.716	2.441	0.532	0.567	0.336	0.871
3335	250056	310866	4735833	NA	NA	NA	0.345	0.185	0.659	0.593	0.28	0.154
3337	250058	314002	4735838	105.848	142.5995121	97.918	4.133	6.208	0.423	0.484	1.094	1.139
3331	250059	314983	4735754	107.356	142.2676416	92.49	3.046	8.729	0.284	0.358	1.112	2.718
3332	250060	315906	4735781	NA	NA	NA	1.407	5.686	0.337	0.551	-5.643	2.906
3330	250064	317939	4734814	91.275	136.7866284	100.207	3.833	3.598	0.434	0.273	0.83	1.748
3326	250070	316947	4733764	110.096	146.9904093	101.7	8.57	2.926	0.547	0.493	2.141	-0.065
3321	250073	311908	4732731	NA	NA	NA	6.873	3.119	0.142	0.289	0.537	0.789
3324	250077	316824	4732842	NA	NA	NA	8.082	14.598	0.572	0.322	2.623	4.329
3319	250079	312860	4731767	NA	NA	NA	4.314	2.035	0.348	0.43	0.621	-0.99
3318	250080	313951	4731759	NA	NA	NA	9.428	8.425	0.047	0.184	4.416	3.489
3320	250084	318955	4731769	100.753	138.1230974	95.752	7.6	3.062	0.59	0.563	1.966	0.01
3316	250085	311856	4730842	NA	NA	NA	9.145	18.887	0.317	0.051	4.28	8.352
3308	250095	311886	4727808	NA	NA	NA	5.754	3.388	0.384	0.717	3.037	1.413
3309	250096	317940	4727820	NA	NA	NA	2.662	2.253	0.752	0.625	1.124	0.867
3361	250100	322817	4742852	NA	NA	NA	4.113	6.172	0.255	0.231	1.416	1.973
3343	250104	333877	4736811	NA	NA	NA	4.892	4.487	0.44	0.59	1.735	1.46
3336	250107	334884	4735834	NA	NA	NA	3.036	0.907	0.442	0.595	1.074	0.38
3333	250108	335928	4735794	NA	NA	NA	5.049	2.595	0.501	0.558	1.6	0.925
3334	250111	339916	4735804	NA	NA	NA	6.421	7.361	0.032	0.05	0.829	1.999
3329	250116	339893	4734806	NA	NA	NA	3.363	3.57	0.358	0.552	1.089	1.025
3328	250123	334963	4733785	NA	NA	NA	4.155	3.866	0.408	0.399	1.693	1.699
3327	250126	340885	4733769	NA	NA	NA	3.168	1.545	0.562	0.692	-0.007	-0.137
3322	250131	321943	4732771	NA	NA	NA	7.002	4.875	0.293	0.369	1.272	0.916
3325	250136	343806	4732856	NA	NA	NA	1.417	2.912	0.504	0.475	0.685	1.251
3323	250137	345904	4732802	NA	NA	NA	4.206	4.533	0.575	0.496	1.592	1.597
3317	250145	344896	4730856	NA	NA	NA	1.972	2.292	0.019	0.413	1.239	1.441
3315	250146	345888	4730837	NA	NA	NA	1.383	1.995	0.436	0.26	0.819	1.128
3314	250147	346999	4730778	NA	NA	NA	1.506	0.892	0.342	0.605	-0.067	-0.194
3313	250148	333886	4729751	NA	NA	NA	2.043	1.53	0.599	0.68	0.806	0.618
3312	250153	329975	4728765	NA	NA	NA	3.859	3.268	0.408	0.509	0.888	0.822
3305	250160	330874	4727779	NA	NA	NA	2.791	1.658	0.58	0.602	0.955	0.314
3306	250161	340905	4727783	NA	NA	NA	1.473	3.534	0.615	0.489	0.755	1.642
3304	250163	344937	4727742	NA	NA	NA	0.771	0.754	0.811	0.789	0.314	0.33
3300	250167	329917	4726769	NA	NA	NA	4.379	4.176	0.268	0.383	1.094	0.681
3299	250171	339868	4726721	NA	NA	NA	2.292	2.529	0.144	0.46	0.359	0.749
3291	250174	340943	4725596	NA	NA	NA	1.106	0.842	0.664	0.696	0.701	0.606
3293	250176	344908	4725720	NA	NA	NA	4.526	2.067	0.406	0.566	1.655	-0.051
3311	250180	353843	4728751	NA	NA	NA	0.258	0.685	0.775	0.874	0.099	0.675
3310	250181	354816	4728750	NA	NA	NA	6.279	2.711	0.161	0.223	0.284	0.615
3307	250183	356864	4727787	NA	NA	NA	1.275	0.098	0.203	0.456	0.203	-0.15
3303	250186	355919	4726829	NA	NA	NA	5.719	5.011	0.392	0.18	2.124	1.043
3301	250187	356913	4726769	NA	NA	NA	1.141	2.838	0.641	0.331	0.388	1.382
3302	250189	361861	4726783	NA	NA	NA	6.819	5.754	0.176	0.084	2.287	2.079
3294	250191	354924	4725757	NA	NA	NA	12.449	5.444	0.121	0.102	4.086	1.605
3298	250197	318020	4725835	NA	NA	NA	8.762	7.07	0.294	0.298	2.679	2.445
3277	250201	317951	4721831	NA	NA	NA	8.424	7.705	0.436	0.545	3.795	3.289
3210	250215	315989	4711752	NA	NA	NA	2.376	2.003	0.637	0.693	0.779	0.512
3296	250219	324884	4725804	119.533	144.0274152	106.423	5.446	5.706	0.316	0.374	1.687	1.527
3292	250221	326912	4725713	NA	NA	NA	4.477	8.339	0.474	0.405	0.928	3.047
3295	250222	327986	4725771	NA	NA	NA	0.752	3.062	0.579	0.584	0.043	0.022
3297	250227	333925	4725822	NA	NA	NA	0.898	1.885	0.665	0.589	0.365	0.812
3289	250228	325934	4724829	NA	NA	NA	13.737	12.837	0.046	0.036	4.21	2.886
3288	250233	332921	4724823	NA	NA	NA	3.935	3.814	0.514	0.553	1.02	0.827
3287	250237	340850	4724815	NA	NA	NA	0.398	0.126	0.563	0.764	0.167	0.05
3286	250239	346904	4724781	NA	NA	NA	0.214	1.711	0.798	0.743	0.11	0.746
3285	250243	326926	4723768	NA	NA	NA	2.018	2.926	0.718	0.691	0.943	0.853
3281	250255	329933	4722787	NA	NA	NA	2.493	6.03	0.628	0.476	0.698	2.238
3283	250257	333899	4722854	NA	NA	NA	0.923	0.149	0.699	0.771	0.313	-0.132
3279	250260	337864	4722768	NA	NA	NA	1.536	4.222	0.568	0.442	0.95	2.181
3282	250266	345859	4722833	NA	NA	NA	4.671	4.268	0.52	0.393	1.812	1.781
3273	250268	330916	4721770	NA	NA	NA	1.059	1.684	0.652	0.707	0.408	0.166
3276	250271	339876	4721821	NA	NA	NA	10.556	15.3	0.168	0.146	3.07	3.906
